filelist,lw,rw,ondemand,extraworkXline,topk,result
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,4,56,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,14,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,22,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,30,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,38,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,0,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,1000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,0,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
/opt/SPMcode/A2/filelist.txt,14,46,1,10000,5,OK
